NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC,acsm,is_brain
GenerateBidiClass,7.91,3,0,1.0,3,0,0,2.5,2,0,24,1,0,527,0,0,6,0,0,11,0,0.09,87,1.0,0.23263306426394265,False
GenerateBidiTestData,5.09,0,0,1.0,2,0,0,2.5,0,0,22,0,0,1213,0,0,13,0,0,56,0,0.05,285,1.0,1.3426823862812347,False
BidiClass,3.0,0,0,1.0,0,0,0,0.0,2,0,0,0,0,233,0,0,5,0,0,3,0,0.0,9,1.0,0.13759811612633896,False
BidiResolver,2.5,3,0,1.0,6,0,0,0.0,0,0,15,2,0,213,0,0,1,0,0,16,0,0.1,40,1.0,0.07219264142924608,False
TextInterval,2.36,1,0,1.0,3,1,4,0.0,1,0,4,1,0,106,0,0,5,6,0,14,0,0.02,33,1.0,0.2021705153317939,False
UnicodeBidiAlgorithm,6.15,0,0,1.0,2,0,0,0.0,0,0,2,0,0,791,3,0,1,0,0,34,0,0.0,209,1.0,0.4700257324735587,False
BidiAlgorithmTestCase,6.25,0,0,1.0,2,0,0,0.0,0,0,3,0,0,231,0,0,7,0,0,8,0,0.0,50,1.0,0.28015641959602416,False
BidiClassTestCase,3.0,0,0,1.0,3,0,0,0.0,0,0,3,0,0,29,0,0,0,0,0,2,0,0.0,6,1.0,0.2094231496481403,False
AbstractPaintingState,1.41,3,0,1.0,1,18,33,0.0,1,0,7,1,0,525,0,0,3,2,2,29,0,0.02,41,1.0,1.6707936383395623,False
ContentHandlerFactoryRegistry,1.6,0,0,1.0,1,2,2,0.0,0,0,1,0,0,89,0,0,2,0,0,5,0,0.17,8,1.0,0.04825631399430571,False
ColorSpaceCache,3.0,1,0,1.0,1,2,4,0.0,1,0,1,1,0,76,0,0,3,0,0,2,0,1.0,6,1.0,0.05571586133457108,False
ContentHandlerFactory,0.0,0,0,1.0,0,4,4,0.0,0,0,0,0,0,46,0,0,0,0,6,2,0,0.0,0,1.0,0.02142213663213375,False
ObjectSource,0.0,0,0,1.0,0,3,3,0.0,0,0,0,0,0,13,0,0,0,0,6,2,0,0.0,0,1.0,1,0
ObjectBuiltListener,0.0,0,0,1.0,0,6,6,0.0,0,0,0,0,0,9,0,0,0,0,7,1,0,1.0,0,1.0,1,0
CloseBlockerOutputStream,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,20,0,0,0,0,0,2,0,1.0,2,1.0,0.027189017857807248,False
BreakUtil,3.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,40,0,0,0,0,0,3,0,0.0,9,1.0,0.026156667694246093,False
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,25,0,0,0,0,0,1,0,1.0,1,1.0,1,0
ColorProfileUtil,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,28,0,0,0,0,0,3,0,0.0,3,1.0,0.0985497547598996,False
CompareUtil,2.4,0,0,1.0,0,0,0,0.0,0,0,0,0,0,73,0,0,1,0,0,5,0,0.0,12,1.0,0.10662980626104161,False
ConversionUtils,5.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,90,0,0,0,0,0,3,0,0.0,15,1.0,0.2580180687299648,False
DataURIResolver,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,18,0,0,1,0,0,1,0,1.0,1,1.0,0.042603446444916704,False
DataURLUtil,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,35,0,0,0,0,0,3,0,0.0,3,1.0,0.04311065674172356,False
DOM2SAX,5.86,0,0,1.0,1,2,2,0.0,0,0,1,0,0,257,0,0,5,0,0,7,0,0.4,41,1.0,0.043698852507507775,False
HexEncoder,2.0,0,0,1.0,1,0,0,0.0,0,0,1,0,0,40,0,0,0,0,0,3,0,0.0,6,1.0,0.052253403610704366,False
LanguageTags,1.67,0,0,1.0,0,0,0,0.0,0,0,0,0,0,37,0,0,0,0,0,3,0,0.0,5,1.0,0.038797372475054825,False
ListUtil,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,28,0,0,0,0,0,3,0,0.0,3,1.0,0.14225407990373445,False
LogUtil,1.67,0,0,1.0,1,0,0,0.0,0,0,2,0,0,33,0,0,0,0,0,3,0,0.0,5,1.0,0.06006296665597905,False
OCAColorSpace,2.6,0,0,1.0,0,0,0,0.0,0,1,0,0,0,45,0,0,1,0,0,5,0,0.0,13,1.0,0.2559227979813649,False
UnclosableInputStream,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,19,0,0,0,0,0,2,0,1.0,2,1.0,0.041149639186605115,False
WriterOutputStream,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,47,0,0,1,0,0,7,0,1.0,7,1.0,0.05747024266312285,False
XMLUtil,2.67,0,0,1.0,1,0,0,0.0,0,0,2,0,0,303,14,0,0,0,0,18,0,0.01,48,1.0,0.4851370411983255,False
AdvancedMessageFormatTestCase,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,155,0,0,0,0,0,5,0,0.0,5,1.0,0.05365215474332952,False
BitmapImageUtilTestCase,1.83,0,0,1.0,2,0,0,0.0,0,0,5,0,0,122,0,0,2,0,0,6,0,0.0,11,1.0,0.013593792855246837,False
CharUtilitiesTestCase,2.2,0,0,1.0,1,0,0,0.0,0,0,4,0,0,45,0,0,0,0,0,5,0,0.0,11,1.0,0.07086285518109503,False
ColorUtilTestCase,1.12,2,0,1.0,4,0,0,0.0,1,0,7,2,0,295,0,0,1,0,0,8,0,0.04,9,1.0,0.24196742135672827,False
CompareUtilTestCase,4.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,64,0,0,0,0,0,1,0,1.0,4,1.0,0.21627056704624464,False
ConsoleEventListenerForTests,3.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,62,0,0,2,0,0,4,0,0.0,12,1.0,0.12306300135606286,False
ElementListUtilsTestCase,1.0,7,0,1.0,5,0,0,0.0,0,0,8,5,0,115,0,0,0,0,0,4,0,1.0,4,1.0,6.801998617812824,False
HexEncoderTestCase,2.5,0,0,1.0,1,0,0,0.0,0,0,1,0,0,46,0,0,0,0,0,4,0,0.0,10,1.0,0.012490750801143504,False
LanguageTagsTestCase,1.0,0,0,1.0,1,0,0,0.0,0,0,2,0,0,28,0,0,0,0,0,4,0,0.0,4,1.0,0.21776937618147435,False
XMLResourceBundleTestCase,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,32,0,0,0,0,0,2,0,0.0,2,1.0,0.06129056161114103,False
HyphenationTreeCache,1.86,0,0,1.0,0,1,1,0.0,2,0,0,0,0,93,0,0,2,0,0,7,0,0.13,13,1.0,0.13225561675871134,False
HyphenationTree,4.87,13,1,0.27,5,3,4,4.0,2,1,13,5,100,739,5,0,5,0,0,23,0,0.1,112,1.0,0.05477904427318825,False
TernaryTree,2.43,11,0,1.0,2,0,0,2.5,2,0,11,2,100,837,0,0,10,0,1,23,0,0.13,56,1.0,0.06119742322940564,True
PatternConsumer,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,31,0,0,0,0,2,3,0,0.0,0,1.0,1,0
1,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
GenerateLineBreakUtils,18.8,0,0,1.0,1,0,0,3.0,0,0,1,0,0,654,0,0,13,0,0,5,0,0.67,94,1.0,0.4215962924950844,False
LineBreakStatusTestCase,1.67,0,0,1.0,1,0,0,0.0,0,0,2,0,0,312,0,0,1,0,0,3,0,0.33,5,1.0,0.2707148690944186,False
LineBreakUtilsTestCase,1.0,0,0,1.0,1,0,0,0.0,0,0,15,0,0,42,0,0,0,0,0,2,0,1.0,2,1.0,0.3200000000000002,False
AccessibilityEventProducer,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,26,0,0,0,0,0,1,0,1.0,0,1.0,0.12017662050224676,False
Provider,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,14,0,0,0,0,0,2,0,1.0,2,1.0,1,0
StructureTreeEventHandler,0.0,0,0,1.0,0,4,10,0.0,0,0,0,0,0,56,0,0,0,0,4,6,0,0.0,0,1.0,1,0
StructureTree2SAXEventAdapter,1.25,0,0,1.0,5,0,0,0.0,0,0,9,0,0,90,1,0,1,0,0,8,0,0.29,10,1.0,0.039240013821395345,False
FOPEventListenerProxy,3.5,1,0,1.0,1,0,0,0.0,1,0,1,1,0,40,0,0,4,0,0,2,0,1.0,7,1.0,0.04104980829892883,False
EventChecker,1.67,0,0,1.0,0,4,5,0.0,0,0,0,0,0,30,0,0,3,0,0,3,0,1.0,5,1.0,0.1111111111111111,False
FlowNamedNotMappedTestCase,1.0,1,0,1.0,4,0,0,0.0,0,0,5,1,0,36,0,0,0,0,0,1,0,1.0,1,1.0,0.006335582724703054,False
FlowNameNotMappedEventChecker,0.5,0,0,1.0,0,0,0,0.0,0,0,0,0,0,10,0,0,1,0,0,2,0,1.0,1,1.0,1,0
Event,1.4,1,0,1.0,1,1,4,0.0,2,0,1,1,0,36,0,0,4,0,62,5,0,1.0,7,1.0,0.040816326530612394,False
FO2StructureTreeConverter,1.08,5,0,1.0,8,0,0,2.0,3,2,15,3,100,787,0,0,7,0,0,79,0,0.03,85,1.0,0.056201252058792735,False
StructureTreeEventTrigger,1.23,32,59,0.0,22,0,0,2.0,2,1,39,19,4100,492,0,0,6,0,0,74,0,0.03,91,1.0,0.07911098181626253,False
2,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
3,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
4,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
5,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
6,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
7,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
8,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
9,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
10,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
11,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
12,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
13,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
14,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
15,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
16,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
17,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
18,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
19,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
20,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
21,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
22,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
23,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
24,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
25,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
26,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
27,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
28,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
29,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
30,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
31,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
32,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
33,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
34,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
35,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
36,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
37,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
38,1.0,0,1,0.33,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
39,1.0,0,1,0.33,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
40,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
41,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
42,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
43,1.0,0,1,0.33,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
44,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
45,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
46,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
47,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
48,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
49,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
50,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
51,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
52,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
53,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
54,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
55,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
56,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
57,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
58,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
59,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
60,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
61,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
62,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
63,1.0,0,1,0.33,2,0,0,0.0,0,1,2,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
ArtifactImageBugTestCase,1.4,0,0,1.0,6,0,0,0.0,0,0,10,0,0,48,0,0,0,0,0,5,0,0.0,7,1.0,0.02898629728995739,False
DOMResultUtil,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,20,0,0,0,0,0,2,0,1.0,2,1.0,0.05427027383077703,False
FO2StructureTreeConverterTestCase,1.0,1,0,1.0,9,0,0,0.0,1,0,17,1,0,235,0,0,3,0,0,25,0,0.01,25,1.0,0.09127994747249883,False
FOLoader,1.0,0,0,1.0,1,1,2,0.0,0,0,1,0,0,12,0,0,1,0,1,2,0,1.0,2,1.0,1,0
DelegatingFOEventHandler,1.0,0,0,0.0,0,0,0,0.0,1,1,0,0,0,380,0,0,1,0,2,74,0,1.0,74,1.0,1.0898661988007166,False
ElementMappingRegistry,1.88,2,0,1.0,3,5,5,0.0,0,0,7,1,0,153,0,0,3,0,0,8,0,0.48,15,1.0,0.13588064141567194,False
CharIterator,0.67,0,0,1.0,0,2,2,0.0,0,0,0,0,0,48,0,0,0,0,6,6,0,0.0,4,1.0,0.06762029382504164,False
Maker,1.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,11,0,0,0,0,99,1,0,1.0,1,1.0,1,0
GraphicsProperties,0.0,0,0,1.0,0,1,6,0.0,0,0,0,0,0,53,0,0,0,0,4,10,0,0.0,0,1.0,1,0
FObjMixed,3.73,1,0,0.14,5,0,0,0.0,2,2,10,1,0,185,0,0,3,0,12,11,0,0.02,41,1.0,0.023094332313346042,False
PropertyListMaker,0.0,0,0,1.0,0,2,2,0.0,0,0,0,0,0,11,0,0,0,0,2,1,0,1.0,0,1.0,0.09469148003947568,False
FOValidationEventProducer,0.0,0,0,1.0,0,26,41,0.0,0,0,0,0,0,401,0,0,0,0,0,33,0,0.0,0,1.0,6.033431167381089,False
FONodeIterator,0.0,0,0,1.0,0,8,11,0.0,0,0,0,0,0,66,0,0,0,0,1,12,0,0.0,0,1.0,1,0
FObjIterator,3.23,1,0,1.0,2,1,1,0.0,2,0,3,1,0,163,0,0,7,0,0,13,0,0.05,42,1.0,1,0
RootMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
DeclarationsMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
ColorProfileMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
BookmarkTreeMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
BookmarkMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
BookmarkTitleMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
PageSequenceMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
LayoutMasterSetMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
PageSequenceMasterMaker,0.5,1,1,1.0,4,0,0,0.0,0,1,4,1,0,7,0,0,0,0,0,2,0,1.0,1,1.0,1,0
SinglePageMasterReferenceMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
RepeatablePageMasterReferenceMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
RepeatablePageMasterAlternativesMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
ConditionalPageMasterReferenceMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
SimplePageMasterMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
RegionBodyMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
RegionBeforeMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
RegionAfterMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
RegionStartMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
RegionEndMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
FlowMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
StaticContentMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
TitleMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
BlockMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
BlockContainerMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
BidiOverrideMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
CharacterMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
InitialPropertySetMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
ExternalGraphicMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
InstreamForeignObjectMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
InlineMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
InlineContainerMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
LeaderMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
PageNumberMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
PageNumberCitationMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
PageNumberCitationLastMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
TableAndCaptionMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
TableMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
TableColumnMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
TableCaptionMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
TableHeaderMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
TableFooterMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
TableBodyMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
TableRowMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
TableCellMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
ListBlockMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
ListItemMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
ListItemBodyMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
ListItemLabelMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
BasicLinkMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
MultiSwitchMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
MultiCaseMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
MultiToggleMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
MultiPropertiesMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
MultiPropertySetMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
FloatMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
FootnoteMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
FootnoteBodyMaker,0.5,0,1,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,2,0,1.0,1,1.0,1,0
