NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC,acsm,is_brain
CoordinateTest,1.0,3,0,1,1,0,0,1,0,0,5,1,0,19,0,0,0,0,0,2,0,0.0,2,1.0,0.27,False
LocationTest,1.0,0,0,1,1,0,0,0,0,0,1,0,0,47,0,0,0,0,0,4,0,0.0,4,1.0,0.04071312937846123,False
NpcRepositoryTest,1.0,0,0,1,0,0,0,0,0,0,0,0,0,49,0,0,1,0,0,7,1,1.0,7,0.88,0.4325259515570935,False
LocationRepositoryTest,1.0,5,0,1,2,0,0,0,0,0,5,2,0,35,0,0,1,0,0,4,1,0.5,4,0.8,0.06660487646773965,False
Monster,2.33,0,0,1,0,1,1,0,0,1,0,0,0,38,0,0,2,0,7,3,1,0.0,7,0.67,0.04323771466901039,False
EncounteredNpcRepository,1.67,0,0,1,0,0,0,0,0,1,0,0,0,36,0,0,2,0,0,3,1,0.0,5,0.67,0.009396326099800489,False
MonsterFactory,3.0,0,0,1,6,1,6,0,0,0,6,0,0,67,0,0,1,0,0,7,1,1.0,21,0.5,0.43582128362689365,False
Coordinate,1.67,0,0,1,0,1,2,0,0,0,0,0,0,74,0,0,3,3,0,9,3,0.0,15,0.4,0.17630950439397758,False
Client,4.5,0,0,1,0,0,0,0,0,0,0,0,0,62,0,0,2,0,0,2,2,1.0,9,0.33,0.05659049410275033,False
Game,2.33,1,0,1,1,0,0,2,2,0,1,1,0,66,0,0,5,0,0,3,5,0.0,7,0.29,0.04557181783849803,False
MenuItem,1.0,0,0,1,0,2,2,2,0,0,0,0,0,48,0,0,3,6,0,9,0,0.0,9,0.14,0.06832603099219876,False
TestFeatures,0.0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0.0,1,0
DeathException,1.0,0,0,1,0,2,4,0,0,2,0,0,0,13,0,0,2,1,0,2,0,1.0,2,0.0,0.14694444444444454,False
GameModeType,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
Bugbear,1.0,0,0,1,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,1,0,0.0,1,0.0,0.5289256198347106,False
Giant,1.0,0,0,1,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,1,0,0.0,1,0.0,1.1020408163265307,False
Goblin,1.0,0,0,1,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,1,0,0.0,1,0.0,0.4444444444444438,False
Skeleton,1.0,0,0,1,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,1,0,0.0,1,0.0,0.03245971799990496,False
Troll,1.0,0,0,1,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,1,0,0.0,1,0.0,0.7396449704142012,False
Wolf,1.0,0,0,1,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,1,0,0.0,1,0.0,0.5289256198347106,False
1,0.0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
RepositoryException,1.0,0,0,1,0,0,0,0,0,3,0,0,0,12,0,0,1,0,0,2,0,0.0,2,0.0,0.4999999999999996,False
Command,0.0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0.0,1,0
ItemStack,1.0,0,0,1,0,0,0,2,0,0,0,0,0,21,0,0,2,3,0,4,2,0.33,4,0.0,0.09876543209876552,False
ChooseClassMenu,3.0,0,0,1,2,0,0,0,0,1,3,0,0,30,0,0,0,0,0,2,0,1.0,6,0.0,0.015571028502365617,False
Direction,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
LocationType,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
